1986 031016.25
1986 041013.67
1986 051012.10
1986 061012.15
1986 071012.85
1986 081017.15
1986 091016.37
1986 101012.83
1986 111013.00
1986 121013.33
1987 011010.40
1987 021012.48
1987 031013.77
1987 041015.62
1987 051013.28
1987 061013.58
1987 071015.18
1987 081015.75
1987 091013.17
1987 101014.52
1987 111013.85
1987 121012.43
1988 011013.70
1988 021014.27
1988 031013.90
1988 041018.55
1988 051012.53
1988 061012.28
1988 071013.88
1988 081012.85
1988 091011.03
1988 101011.20
1988 111015.23
1988 121015.00
1989 011013.72
1989 021015.17
1989 031016.03
1989 041017.05
1989 051016.83
1989 061015.68
1989 071014.22
1989 081014.72
1989 091014.80
1989 101013.72
1989 111014.58
1989 121013.10
1990 011013.15
1990 021016.78
1990 031017.27
1990 041013.95
1990 051011.32
1990 061014.03
1990 071012.53
1990 081014.45
1990 091016.82
1990 101015.32
1990 111013.38
1990 121011.18
1991 011012.43
1991 021014.42
1991 031016.05
1991 041013.35
1991 051014.88
1991 061015.25
1991 071013.27
1991 081012.95
1991 091010.83
1991 101014.82
1991 111012.60
1991 121012.20
1992 011012.98
1992 021015.23
1992 031015.28
1992 041016.53
1992 051012.10
1992 061011.97
1992 071012.45
1992 081013.60
1992 091014.80
1992 101016.18
1992 111014.30
1992 121012.97
1993 011011.22
1993 021015.18
1993 031015.90
1993 041017.82
1993 051015.55
1993 061012.73
1993 071017.23
1993 081016.27
1993 091015.20
1993 101014.73
1993 111014.18
1993 121013.48
1994 011012.38
1994 021017.30
1994 031016.90
1994 041015.17
1994 051012.45
1994 061013.58
1994 071014.53
1994 081016.37
1994 091012.20
1994 101014.10
1994 111011.87
1994 121014.27
1995 011016.27
1995 021015.73
1995 031014.60
1995 041016.22
1995 051017.20
1995 061013.38
1995 071009.92
1995 081015.25
1995 091017.07
1995 101014.62
1995 111013.83
1995 121014.38
1996 011014.50
1996 021014.75
1996 031016.52
1996 041015.27
1996 051016.10
1996 061011.47
1996 071015.42
1996 081011.52
1996 091011.23
1996 101016.82
1996 111011.02
1996 121012.60
1997 011016.47
1997 021016.10
1997 031015.77
1997 041015.53
1997 051015.57
1997 061015.77
1997 071016.15
1997 081015.15
1997 091016.70
1997 101012.88
1997 111011.68
1997 121011.73
1998 011015.30
1998 021014.85
1998 031014.82
1998 041016.32
1998 051014.98
1998 061014.00
1998 071016.75
1998 081017.83
1998 091016.13
1998 101014.03
1998 111015.58
1998 121014.78
1999 011015.63
1999 021016.07
1999 031015.25
1999 041016.93
1999 051016.48
1999 061013.38
1999 071015.22
1999 081016.62
1999 091016.17
1999 101016.32
1999 111014.88
1999 121015.27
2000 011014.50
2000 021017.45
2000 031017.95
2000 041017.37
2000 051015.80
2000 061013.08
2000 071016.45
2000 081013.87
2000 091011.02
2000 101015.13
2000 111013.25
2000 121009.60
2001 011014.23
2001 021013.73
2001 031015.22
2001 041018.67
2001 051011.75
2001 061012.92
2001 071015.77
2001 081013.58
2001 091016.22
2001 101015.52
2001 111015.73
2001 121012.33
2002 011014.82
2002 021015.60
2002 031012.62
2002 041017.08
2002 051012.32
2002 061013.08
2002 071014.00
2002 081016.37
2002 091011.63
2002 101010.70
2002 111013.68
2002 121012.78
2003 011013.47
2003 021015.55
2003 031017.07
2003 041017.82
2003 051015.80
2003 061012.63
2003 071015.68
2003 081015.82
2003 091012.08
2003 101015.63
2003 111012.77
2003 121013.10
2004 011014.77
2004 021012.72
2004 031014.85
2004 041016.47
2004 051013.83
2004 061013.50
2004 071017.12
2004 081014.23
2004 091015.62
2004 101014.33
2004 111012.17
2004 121010.87
2005 011014.23
2005 021014.97
2005 031015.93
2005 041018.60
2005 051013.05
2005 061014.72
2005 071013.60
2005 081014.92
2005 091015.27
2005 101014.55
2005 111014.65
2005 121009.57
2006 011013.18
2006 021013.38
2006 031017.10
2006 041014.88
2006 051015.23
2006 061015.50
2006 071015.53
2006 081014.33
2006 091015.05
2006 101015.95
2006 111012.60
2006 121013.73
2007 011012.97
2007 021017.38
2007 031016.08
2007 041015.97
2007 051012.97
2007 061014.35
2007 071013.28
2007 081014.77
2007 091013.12
2007 101013.98
2007 111014.10
2007 121015.72
2008 011014.88
2008 021014.78
2008 031017.15
2008 041014.97
2008 051013.30
2008 061016.70
2008 071014.87
2008 081015.37
2008 091014.88
2008 101015.67
2008 111013.80
2008 121011.97
2009 011013.57
2009 021015.85
2009 031016.10
2009 041015.83
2009 051014.23
2009 061015.07
2009 071014.87
2009 081013.08
2009 091014.80
2009 101016.10
2009 111012.85
2009 121013.65
2010 011013.35
2010 021014.70
2010 031016.03
2010 041015.22
2010 051015.80
2020 061015.10
2010 071017.93
2010 081015.18
2010 091013.70
2010 101018.18
2010 111017.35
2010 121013.50
2011 011014.85
2011 021015.85
2011 031015.82
2011 041018.25
2011 051014.83
2011 061015.30
2011 071014.20
2011 081016.05
2011 091012.78
2011 101015.40
2011 111013.37
2011 121016.60
2012 011012.67
2012 021013.20
2012 031016.42
2012 041018.50
2012 051014.30
2012 061015.33
2012 071018.55
2012 081016.07
2012 091014.27
2012 101015.10
2012 111013.77
2012 121011.08
2013 011012.93
2013 021016.67
2013 031017.28
2013 041014.50
2013 051014.62
2013 061014.97
2013 071016.30
2013 081012.60
2013 091012.22
2013 101013.52
2013 111014.98
2013 121013.17
2014 011012.78
2014 021014.87
2014 031017.38
2014 041017.38
2014 051012.02
2014 061013.20
2014 071014.62
2014 081018.03
2014 091014.13
2014 101015.57
2014 111014.10
2014 121014.88
2015 011013.77
2015 02-999.90
2015 03-999.90
2015 04-999.90
2015 05-999.90
2015 06-999.90
2015 07-999.90
2015 08-999.90
2015 09-999.90
2015 10-999.90
2015 11-999.90
2015 12-999.90
